token,pca_2_component_1,pca_2_component_2,word_count
wes,-0.09942681,0.057303008,6
brea,-0.26196948,0.09787073,6
hpself,-0.25786734,0.022421911,6
disin,-0.2801757,-0.15942317,6
pelosis,-0.1458862,-0.09399517,6
ejcbrgkkr,-0.38193104,0.103131264,6
teen,0.067637,-0.07285515,6
ohhhhhh,-0.24897242,-0.10881055,6
medium,-0.15684937,0.049063742,6
ruto,-0.17361432,-0.007916838,6
trumpisacoward,-0.1400219,0.037144057,6
josh_hammer,-0.1929301,-0.028676135,6
disappeared,-0.15555975,-0.06548088,6
truthfulness,-0.057824247,0.12482345,6
rlf,0.03621661,0.06950041,6
anitakumar,-0.08642822,0.0796676,6
nospinnews,-0.19339262,-0.04597935,6
countryoverpar,-0.32777628,0.066716075,6
testimomial,-0.1306345,0.061658707,6
exac,-0.30271307,0.21446985,6
certa,-0.18249497,-0.0247019,6
milano,0.18234295,-0.13255562,6
hoa,-0.17889617,-0.04764035,6
co_rapunzel,0.04059234,-0.08535559,6
huffmanfornc,-0.30638942,0.17635545,6
schiffforbrains,-0.22249626,-0.030674314,6
willwilkinson,-0.15269488,0.07712728,6
telli,-0.30812797,0.26037782,6
repsusielee,-0.17201214,0.0010073596,6
duterte,-0.26019534,0.0034960574,6
stacking,-0.45160404,0.043842543,6
tarnished,-0.28736055,-0.060553543,6
negotiations,-0.11318991,-0.019110106,6
rachelnpr,-0.13637646,0.19738968,6
xmjrn,-0.2913656,0.1166534,6
mikeforky,-0.17998789,0.05665521,6
refund,-0.25219342,0.0388797,6
comin,-0.15646446,-0.026078308,6
annals,-0.27536497,0.08401557,6
nba,0.017679522,-0.048974056,6
lh,-0.24791616,0.00053357775,6
shld,-0.20980157,0.078990616,6
widespread,-0.25560144,0.2929112,6
tumultuous,-0.1845605,-0.11245358,6
kiddush,0.042952925,-0.008938691,6
purpleiscovfefe,-0.37564477,0.024268888,6
shining,-0.37090275,0.09101611,6
metro,0.071417786,-0.052512955,6
unscripted,-0.22399814,-0.039690718,6
plaza,0.34127018,-0.09671351,6
lean,-0.20961682,-0.0327351,6
okqclu,-0.2605888,0.09930015,6
renews,-0.16239372,0.1546732,6
nbjkce,-0.008975626,0.19951776,6
ringleaders,0.07775631,-0.21933152,6
hypes,-0.16512683,-0.0012449209,6
bahcs,-0.36984098,0.22533321,6
thos,-0.18282247,0.08521684,6
discretion,-0.17594203,0.15433678,6
writers,-0.11443078,0.006404785,6
usm,-0.020956427,-0.0038967533,6
majihd,-0.4032955,0.029539121,6
disavows,0.08333798,-0.07027408,6
strategyusa,-0.2081352,-0.05596376,6
rik,-0.1576005,0.09518952,6
ambassadorrice,-0.24013083,-0.01661934,6
revered,-0.11267254,-0.0758875,6
getti,-0.06939016,0.059300143,6
ueland,0.04880107,0.20082338,6
knucklehead,-0.2825134,0.050571118,6
jvjpzgu,-0.17902206,-0.09913993,6
nullification,-0.24515833,0.21363187,6
sixpersistsblue,-0.07717777,0.0847755,6
americansfindt,-0.103089616,0.093264475,6
repmaxine,-0.12151812,0.034378465,6
maramcewin,-0.20406826,0.020577565,6
mortal,-0.33320555,0.025924215,6
forefathers,-0.26324627,0.07247712,6
daylight,-0.22672084,0.04789038,6
heed,-0.26048696,-0.018584624,6
tlo,-0.27501926,0.039713528,6
jig,-0.3288924,0.122615,6
spray,-0.097242735,0.17573248,6
azj,0.13251539,0.08714392,6
dreamer,-0.06834884,-0.042266905,6
kan,-0.009891263,0.048835427,6
disconnected,-0.1872437,0.13410552,6
alt_uscis,-0.3321024,-0.0006651506,6
halper,0.14606565,0.112518296,6
lobbying,-0.25551093,0.18310945,6
bigtinybird,0.30122003,0.098164424,6
singer,0.055251095,-0.10767711,6
dn,-0.18819605,0.18239832,6
coincides,-0.32046956,0.076184705,6
calculations,-0.22052217,0.008871045,6
rebeccarkaplan,-0.17489202,0.008948829,6
dvcujyq,-0.00016803155,-0.028478555,6
throttle,-0.20140822,0.09179334,6
restless,-0.21932319,-0.06681184,6
ditqeofxy,-0.13316083,0.099709734,6
michaeljknowles,-0.20207071,0.00863979,6
ug,-0.040549755,0.060131542,6
nl,0.08359655,0.0017801749,6
anxious,-0.33316803,0.05561841,6
repmcclintock,-0.016443431,0.010396616,6
programs,-0.12116801,-0.06503946,6
ouubofinvq,-0.28893903,-0.18218346,6
confirmations,-0.22338785,0.15308966,6
scales,-0.30178896,0.036173902,6
probl,-0.33068794,0.023315946,6
zmsh,-0.011128384,0.09095763,6
eddiejmauro,-0.3055249,0.15478252,6
totals,0.011811621,-0.17770544,6
obamas,-0.081517406,-0.03276171,6
khivequeenb,-0.19825894,-0.025427926,6
jqtrfffxbi,-0.092216685,-0.1853951,6
stages,0.103268735,-0.005306261,6
politstrip,-0.3792394,-0.058157776,6
brewing,-0.43702695,0.24054392,6
trumpcoverup,-0.24927934,0.06997656,6
scottwamplerbmd,-0.2337516,0.19663891,6
jeffer,-0.14170904,0.028088707,6
meridithmcgraw,-0.3187033,0.032408033,6
desks,-0.20206757,0.15420802,6
hse,-0.11653284,0.15001425,6
informati,-0.022957748,0.11644015,6
organiz,0.024466008,-0.10441972,6
aggrieved,-0.038207274,0.05797342,6
phoney,-0.24431607,0.013067633,6
afp,-0.043104306,0.055490922,6
spills,0.01542825,0.16166611,6
sadder,-0.29353598,0.24441949,6
travelingus,-0.17012674,0.013037784,6
john_kag,-0.37337238,-0.10373332,6
fwcuaplbfa,-0.17673476,-0.030997364,6
cdobmxm,-0.16706762,0.047901057,6
obsessin,-0.16215484,0.058394555,6
tillerson,-0.1280516,-0.037719548,6
brainless,-0.2178202,-0.026458807,6
qgqlfrerr,-0.4130192,-0.07893974,6
evoked,-0.0708338,-0.010898533,6
catholicism,-0.11054583,-0.001584503,6
denounces,-0.1839285,-0.10198629,6
exposure,-0.3442904,0.07027107,6
mollysmcdonough,-0.25969115,0.0453286,6
futur,-0.36079553,0.015969621,6
bashes,-0.12635973,-0.030200647,6
wewantwitnesess,-0.45301223,0.17421925,6
uniformly,-0.37103078,0.11760664,6
panelists,-0.071309574,-0.052179743,6
rudolstadt,0.038256865,0.039191466,6
schwarzburg,0.07380869,-0.004340937,6
principality,0.05866367,0.019016938,6
unpersuaded,-0.45060542,0.11612045,6
tvzukzzm,-0.34864685,0.05171235,6
kpo,-0.32463896,-0.057045147,6
demcastnc,-0.17095529,-0.035871416,6
debbieaaldrich,-0.30590534,0.13846509,6
dk,-0.10608339,-0.050446823,6
ghost,-0.11411992,0.05249554,6
nationality,-0.11509055,0.06822872,6
locks,-0.14422879,0.074291125,6
olivia_beavers,-0.16066284,0.20573452,6
michaelschweitz,-0.40159553,0.01000864,6
homemadeguitars,-0.20420584,0.14537296,6
franncescarobi,-0.15269615,0.14043194,6
intelligencer,-0.18515101,0.15506124,6
osu,0.07784921,0.09439707,6
cabraxas,-0.20725939,-0.09038099,6
dating,-0.1278714,-0.021950357,6
herald,0.07895538,0.018990876,6
cpuz,-0.095640354,-0.04734149,6
accelerated,-0.32829344,0.04325985,6
halleran,0.15448679,-0.14540996,6
cvnationalist,-0.27334666,-0.03639112,6
temperament,-0.27786544,0.0822342,6
pdxeleven,-0.28753743,0.03712951,6
shielding,-0.3803445,0.051719457,6
tliberalator,-0.23111175,0.053003855,6
arraigns,0.1857875,-0.108826034,6
daleiden,0.14867008,-0.11696399,6
sibling,-0.20826688,-0.11286588,6
repconorlamb,-0.36511156,0.008434842,6
repug,-0.4077204,0.047898754,6
generated,-0.1394947,-0.036857676,6
patients,-0.1575524,-0.09702506,6
heidilifeldman,-0.13591899,0.16441216,6
obje,-0.091973364,0.12195264,6
kyokc,-0.111971885,-0.0022343441,6
coor,-0.22149432,0.04376263,6
tits,-0.11085921,0.004035073,6
begged,-0.23290569,0.007325953,6
tedra,0.17052655,-0.13128583,6
zbig,-0.06868011,-0.065747455,6
confidential,-0.13286783,0.11144832,6
reunion,-0.3473968,-0.042082217,6
napping,-0.178563,-0.011699596,6
refutations,0.17457572,0.101702176,6
dreamweasel,-0.24235815,-0.013612401,6
xnmurqt,-0.22332448,0.035117164,6
jfreewright,-0.16442989,0.07908084,6
pariah,-0.26391348,0.001428029,6
usmcliberal,-0.095780015,-0.0073542716,6
inventing,-0.3079729,0.27062285,6
ronsteslow,-0.025205396,0.105235465,6
reiner,-0.06480285,0.008039111,6
tiring,-0.47880578,0.0025811344,6
instrumental,-0.05372208,0.09570743,6
tran,-0.28702763,0.14156832,6
sidesing,-0.3378095,0.16639104,6
thuggish,-0.13729689,0.00059427443,6
disgruntled,-0.18726574,0.0037893904,6
momen,-0.5436807,0.07418371,6
replucymcbath,-0.05650757,0.14133108,6
mac,-0.13637322,0.011890692,6
scotusblog,-0.17645705,0.16209653,6
illustrated,-0.37910977,-0.114939064,6
badmouthing,-0.12753904,0.18090887,6
quarantine,-0.17329387,-0.03667399,6
presume,-0.3467345,0.24637756,6
charad,-0.15204558,0.18627732,6
contingency,-0.3855918,0.07058013,6
rockvillesue,-0.36451706,0.12587157,6
basing,-0.05652832,0.18907116,6
bearin,-0.37693968,0.1377827,6
conceding,-0.30568042,0.13224413,6
anno,-0.024230484,0.016388768,6
towel,-0.18946883,-0.024824372,6
yojudenz,-0.06570411,0.02823814,6
disorders,-0.039946117,0.031085286,6
ejjkjekl,-0.36027566,0.1478575,6
henchman,-0.18712623,0.11185383,6
alyss,-0.15729928,-0.09133141,6
transnational,-0.100220904,0.019586265,6
vaughn,-0.122803345,-0.047549598,6
derived,-0.12609401,0.11306998,6
paul_gattis,0.17086998,-0.09737684,6
supply,-0.0224109,-0.035646442,6
huntsville,0.11532319,-0.08857786,6
wyjexc,-0.29514754,0.18598484,6
handcuffs,-0.14481255,0.017915776,6
mouths,-0.32070112,-0.025636207,6
height,-0.18096723,0.07619644,6
jimgaffigan,-0.118521765,-0.004896779,6
newsroom,2.7691127e-05,-0.07474371,6
xriqt,-0.106593736,0.017608613,6
recessed,0.024250032,0.074654184,6
downsizing,0.007098554,0.15415281,6
timhannan,-0.15091103,0.030626897,6
sophist,0.026231313,0.23435342,6
deployment,-0.05241451,0.06576224,6
twins,-0.13226168,0.009493098,6
hanged,-0.21343668,0.20527676,6
gav,-0.04142132,-0.07524008,6
utcg,-0.13888994,0.044580832,6
classifying,-0.12549378,0.1861089,6
defer,-0.406427,0.17111959,6
nick_carmody,-0.1572903,-0.069335684,6
bestnaunieever,-0.12877822,-0.0050004805,6
warped,-0.17652372,-0.060426164,6
rambles,0.09300579,-0.02823481,6
lighter,-0.16273984,-0.10508446,6
benfergusonshow,-0.20936583,-0.03651445,6
snorting,-0.15695865,-0.075844,6
vwzhzknxow,-0.16301478,0.062402345,6
alwik,0.06049343,-0.15530416,6
prong,-0.095370226,-0.13047348,6
port,-0.14865915,0.08247872,6
linda_wed,-0.33604547,0.03126848,6
charliebebus,-0.2797131,-0.049324248,6
cans,-0.4435942,0.017818365,6
neveren,-0.10859915,-0.09779058,6
zfmpfagdg,-0.41431484,0.059703853,6
omarrshabazz,-0.33638403,0.011739753,6
hrm,-0.04416796,0.36836538,6
jrinpueblo,-0.25423715,0.026999852,6
eileeneileenur,-0.43163306,0.010651001,6
terroristic,-0.1097697,-0.07650745,6
klk,-0.019861143,-0.050100267,6
trumpslump,-0.07486785,-0.07827831,6
fucktrump,-0.17544155,0.06023687,6
elisacardnell,-0.22026666,0.054314494,6
mahdi,-0.0228168,0.07992945,6
paralyzed,-0.2861556,-0.026170475,6
avi_bueno,-0.22369833,0.12597282,6
lindseygrahams,-0.26797363,0.1157503,6
funneled,-0.09503018,-0.15783699,6
skvdytbvy,-0.37277305,-0.03743229,6
fueling,-0.03787812,0.013257336,6
melissaquinn,-0.025649972,0.019742863,6
rayjpolitics,-0.11842154,-0.07108942,6
gmtz,0.041839752,-0.16886601,6
verdi,0.13698761,0.06294264,6
prefers,-0.05625781,0.07345972,6
dagenmcdowell,-0.2144293,-0.025711428,6
amused,0.055867165,-0.13231492,6
livid,-0.23737706,0.09329894,6
setba,0.15854935,0.0076704123,6
pollsters,-0.26816615,-0.10055244,6
qqkjsdbcz,-0.27082673,-0.037155244,6
themarkpantano,-0.19267154,0.008264903,6
rosenberg,-0.2572564,0.20523144,6
neontaster,-0.33529273,-0.041480068,6
uvjhrmp,-0.040830962,-0.075075224,6
touted,-0.38034198,0.10649898,6
forbes,-0.15550603,0.044380113,6
tomselliott,-0.4095643,0.16517635,6
lonestarmomcom,-0.1918092,0.06739508,6
sidekick,-0.07864675,-0.04566579,6
mulvany,-0.10079291,0.27725017,6
rumint,-0.16802226,0.01796731,6
emotions,-0.18391672,-0.026599767,6
len,0.047230694,0.057508446,6
trumpnewspolls,-0.12181737,0.06974638,6
hp,-0.18562487,0.004378984,6
expedi,-0.26591393,-0.10154289,6
trumped,-0.33583257,-0.042919315,6
vnxxgzdyqr,-0.30913243,0.2828958,6
watchingwhatyou,-0.30851027,-0.03818434,6
emeritus,0.029619154,0.10851504,6
rob_rogers,-0.008607171,0.08305471,6
bmchait,0.053825483,0.011178662,6
davidwintera,-0.29309484,0.0043219095,6
repteddeutch,-0.24461485,0.14307316,6
breweryvivant,-0.2134934,0.08069062,6
diligence,-0.5138743,0.099866815,6
green_footballs,-0.3870541,0.23552941,6
interment,-0.097818226,0.066927925,6
notcapnamerica,-0.36413583,0.07261663,6
nowarwithiran,0.005847625,0.029707164,6
confided,-0.08319738,0.033315055,6
assignment,-0.16580382,0.08322757,6
dickdurbin,-0.3734711,0.1381589,6
colleenboland,0.0058603077,-0.0073042186,6
vrgt,0.128456,0.12163291,6
fnjum,0.042963818,0.16851924,6
esteemed,-0.10147506,0.2437725,6
psychologist,-0.06632518,0.12674952,6
indi,-0.06415588,0.08872266,6
scraping,0.0191071,0.034249086,6
magnitude,-0.19973157,0.15273918,6
reprashida,-0.109411314,-0.021847542,6
windthin,-0.2594295,0.023790983,6
lmixtxogx,-0.190786,-0.0339006,6
kpnationalist,-0.2672938,0.018720947,6
somy,-0.06652781,-0.15981314,6
backward,-0.35077384,0.16803546,6
joni_looking,-0.22192094,0.119948186,6
tuskegee,0.048027933,-0.19281417,6
laughably,-0.23585661,0.032705747,6
tod,0.054306526,0.033978295,6
boatload,-0.3893818,0.22316915,6
huntington,0.029263524,-0.06780758,6
daughters,-0.35042718,0.03279775,6
demolishes,-0.2027084,0.096390024,6
conceded,-0.51659995,0.40657467,6
coupeachment,-0.10575951,-0.08757577,6
murderous,-0.124093734,-0.031874098,6
ianbremmer,-0.25730494,-0.018181296,6
jelani,-0.28603277,0.13951637,6
zelenskyy,-0.054962687,0.22119163,6
histori,-0.05392776,0.014445356,6
sarsour,0.093022786,0.029612137,6
capitulation,-0.15864643,0.15053317,6
xgsorsfahy,-0.19689412,0.023760673,6
unroll,-0.099451475,0.012518858,6
loyalist,-0.13317175,0.08658272,6
woes,-0.16698463,0.04606237,6
jhgurf,-0.16058607,-0.07517232,6
boycottsotu,-0.13177595,-0.021128964,6
likened,-0.000117934265,-0.04816991,6
counties,-0.13819736,-0.013292347,6
muddy,-0.26972002,0.030007135,6
willard,0.018697854,-0.037487727,6
remarked,-0.19435854,0.14273626,6
unbound,-0.3546504,0.1287676,6
axed,0.07649282,0.26093733,6
trumplandslide,-0.12192265,-0.12431665,6
agreem,-0.28779918,-0.17988269,6
nyers,-0.10712495,0.07135823,6
bishesbrew,-0.33061796,0.18426347,6
contrite,-0.11535804,0.10551199,6
casino,-0.03852142,0.10884589,6
cspanwj,-0.20988767,0.06679458,6
bits,-0.26898575,0.048627738,6
defies,-0.38600254,0.058004364,6
daytime,-0.069310114,0.033563428,6
crazycatrescuer,-0.44049326,-0.042076766,6
neo,-0.15433328,-0.052387983,6
terr,-0.039343446,-0.10879866,6
delecto,0.0075328955,-0.036684718,6
lured,-0.107344255,-0.028885396,6
aaron,0.020246416,0.01576149,6
texastribune,-0.16081856,0.14984313,6
grilled,-0.20312911,-0.014997338,6
chris_,-0.0842276,0.09779088,6
reversed,-0.16948351,0.0026328792,6
prestige,-0.26869547,-0.06044201,6
ventura,0.060658358,-0.024820663,6
sickness,-0.24938549,-0.04556448,6
inspectors,-0.11570247,0.3389847,6
approaching,-0.10201376,-0.096534766,6
janekleeb,0.23586258,0.005141226,6
duke,-0.015363169,0.12763765,6
teaches,-0.5111712,0.18355313,6
lemire,0.10848396,-0.012422878,6
toys,0.028214931,0.114314415,6
nicaraguan,0.113705635,0.1665631,6
spouse,-0.16370605,-0.061373256,6
accommodation,-0.057262253,0.16229557,6
maj,-0.051984172,0.10436385,6
bestofthebee,-0.104904644,-0.019763468,6
mq,-0.13155122,-0.011277552,6
thrives,-0.0122672785,-0.008729841,6
aibzhy,-0.039858963,-0.003486511,6
qke,-0.07200177,0.03162213,6
eatersouls,-0.034729198,0.014144503,6
rvnqgsnlmi,-0.18683417,-0.06675796,6
rilixma,0.11653365,0.13721709,6
scientist,-0.13169754,0.104671985,6
barnett,0.24874265,0.012917184,6
arbiter,-0.2948079,0.22436164,6
romey,-0.09836288,-0.056433212,6
lngezif,-0.2352323,-0.060086004,6
budgothmog,-0.038247593,0.064369455,6
prompt,-0.29799563,0.28886193,6
marvel,-0.012516022,-0.027591443,6
wound,-0.0015638954,-0.05991989,6
passionate,-0.19801825,0.03264929,6
notch,-0.1911134,-0.05228989,6
esaagar,-0.15472889,0.2398769,6
unverified,-0.16659799,0.09043068,6
jeffhauser,-0.25718102,0.04535215,6
defund,-0.1486577,0.14321916,6
iconic,-0.29935372,0.012380114,6
fd,-0.11728131,0.11150441,6
outweigh,-0.37799373,0.022233322,6
lalewman,-0.19822511,0.06325642,6
espionage,-0.26175714,0.03681532,6
pros,-0.17196682,0.08527811,6
intervened,-0.047586627,-0.004268519,6
thro,-0.08621746,0.07092325,6
cartoons,-0.21720812,-0.014012982,6
indicator,-0.2885066,0.04559548,6
nickricci,-0.19406947,0.03991597,6
harleyluv,0.14827065,-0.20877542,6
bolsters,0.0030821275,0.08355941,6
felons,-0.108437225,0.05916386,6
liste,-0.2443974,0.03945685,5
osullivanauthor,-0.1770872,0.11665895,5
volker,-0.028129455,0.10101173,5
alread,-0.3088207,0.10855992,5
influencing,-0.12880069,0.09213541,5
buzzfeedben,-0.17109904,0.060164705,5
mattered,-0.21515268,0.09795386,5
democraps,-0.07272641,-0.074007735,5
yfp,-0.28046855,0.25768277,5
zbutc,-0.10245209,0.098476656,5
rlwzhgvsrx,-0.24412495,0.10737977,5
dumpty,-0.15207572,0.024064194,5
adambkushner,-0.17450543,0.18978342,5
exceeded,-0.33097807,0.027057797,5
thebluejarhead,-0.23276222,0.10646369,5
throwback,0.01924609,-0.039781734,5
continetti,-0.3407266,0.23201135,5
libtards,-0.080627605,-0.029750107,5
ptsd,-0.047196653,0.029420298,5
prepublication,-0.43070695,0.14323714,5
topnhpc,-0.46201152,0.034278035,5
appreciated,-0.35779604,0.07073751,5
whereshunter,-0.5408732,0.14851384,5
hangover,-0.2693614,0.019220576,5
dismantl,-0.28527942,-0.023113912,5
ivi,-0.04202234,0.10115228,5
omfg,-0.16272563,-0.05735197,5
stewart,0.030646596,0.016253443,5
overseen,-0.1670379,0.056899574,5
graduated,-0.22904778,0.1794752,5
rsbnetwork,-0.16097994,0.09294212,5
attacki,-0.13809483,0.08846747,5
converge,-0.1485727,0.24315143,5
applauding,-0.16041784,-0.0652463,5
senatedemocrats,-0.15235418,0.0044216793,5
repandykimnj,-0.16185577,0.04075135,5
asa,-0.33574152,0.108791724,5
awlatlanta,-0.3118025,0.022461897,5
ckl,-0.13926756,0.030769601,5
tomandsteffani,-0.2876384,0.07317177,5
oat,-0.20403887,0.10939595,5
cond,-0.30532947,0.1998863,5
boggling,-0.24578013,-0.0060484647,5
vanderbilt,-0.08745639,0.15999795,5
unannounced,-0.23646726,0.06658792,5
nipping,-0.1942642,-0.06150748,5
reluctantly,-0.3936961,0.087314025,5
americafirstpol,-0.22535016,0.05695822,5
scottypatriot,-0.2807519,-0.018467749,5
quiz,-0.20744176,0.0578348,5
wrytyr,-0.24543011,0.21600316,5
skill,-0.28358588,0.05424447,5
taxintedra,-0.21338291,-0.051686555,5
marykbruce,-0.04019128,0.11996793,5
survival,-0.33853316,0.101685226,5
aspire,-0.3695972,0.053994145,5
waging,-0.122166865,0.058912955,5
zodiac,0.006313102,-0.09483081,5
dtqss,-0.28002465,-0.026129654,5
bil,-0.111305654,-0.11715002,5
xwordmark,-0.2565825,0.043293793,5
midnightin,-0.23507947,0.065596975,5
tjo,-0.0070821173,-0.058114298,5
hizbkkhan,-0.25688896,0.045129213,5
extravagant,-0.15268761,0.10586711,5
deadbunnyfrank,-0.2435349,0.10703456,5
spiderman,-0.2514333,0.08378586,5
hpt,-0.021390976,0.0034957752,5
bundy,-0.13456832,0.12748687,5
vacuous,-0.33965918,-0.086986974,5
holmes,-0.0148898475,0.16279975,5
rockets,-0.310701,0.040637687,5
rhonda_harbison,-0.034306966,0.0095152585,5
announceme,-0.19749035,-0.19467598,5
revoke,-0.4060331,0.12821648,5
gsxrjyvbes,-0.10911542,0.1899133,5
ardwe,-0.29438326,-0.0065753344,5
commemorate,-0.30149072,-0.060524397,5
colbyitkowitz,0.33111805,0.11166968,5
taxin,0.08992017,-0.10438245,5
galadrielresist,-0.2954573,0.03557569,5
fleeing,-0.13249284,-0.08545284,5
hagjx,-0.18335722,-0.022007108,5
scottwbranson,-0.107687235,-0.036825124,5
qualifications,-0.3539964,0.061380144,5
inaugural,0.032073453,0.08434926,5
uncontested,-0.24802065,0.16995323,5
disa,-0.20855437,-0.01470343,5
droning,-0.33602673,-0.03978528,5
scottmorrisonmp,-0.2034925,0.079426035,5
qwasrb,-0.25370038,0.13844757,5
poking,-0.17257655,0.021740291,5
georgwebb,-0.12989138,0.055032644,5
internation,-0.26122147,0.10046026,5
imploring,-0.19151038,0.09790403,5
joangreeneaz,-0.2674238,0.21212597,5
pouts,-0.23634054,0.05265968,5
citize,-0.2670871,-0.009193378,5
std,-0.15260729,-0.0136478245,5
possi,-0.35582963,0.0377151,5
sammy,-0.12942219,0.08940646,5
dex,-0.24710694,0.052039444,5
vng,-0.2716085,0.044534583,5
stormypatriot,-0.11701169,-0.029625967,5
netflix,-0.12997128,0.063959084,5
davidshuster,-0.33766747,0.042898946,5
fkn,-0.045248542,0.036034342,5
hazards,-0.15054384,0.053932652,5
forbidding,-0.15153493,0.2456969,5
scr,-0.21699665,0.06956257,5
mediabuzzfnc,-0.16503634,-0.05251823,5
operati,0.06376699,-0.21313396,5
jxr,0.059476946,0.009433433,5
trumpublicans,-0.17670254,0.07398853,5
alisyn,0.16602397,-0.08009416,5
uy,-0.15216672,0.1486132,5
rickhasen,-0.059685897,-0.026547708,5
aoskur,0.154589,0.054918647,5
mgx,0.115024894,0.09360602,5
nmmwtgpjb,-0.1473866,-0.0034724814,5
sargent,-0.1102506,0.21719347,5
bankrupting,-0.21587306,-0.028349845,5
smuggle,-0.2107562,0.043380797,5
spooked,-0.23861599,-0.004642921,5
paleofuture,-0.21022114,0.029027753,5
utmost,-0.34003133,0.1551361,5
olympics,-0.17635709,-0.064864956,5
levers,-0.21715102,0.15550518,5
wiles,0.14569779,0.019239822,5
ag_conservative,-0.3639524,0.07190685,5
jeff_poor,-0.21408989,-0.06196332,5
swinging,-0.30656374,-0.03689864,5
fucknuttery,-0.18667014,0.02297423,5
optimists,-0.48414207,0.34229162,5
condones,-0.11800335,0.07112317,5
crossexam,-0.39111888,0.30754405,5
analyzing,-0.14175813,0.053087216,5
soychicka,-0.20851147,0.15751928,5
reconciliation,-0.15004934,0.13748686,5
endured,-0.12467762,0.047195803,5
xdzvisv,-0.22582665,0.10742806,5
struggled,-0.24189301,0.09477512,5
sick_diablo,-0.05419503,-0.03391291,5
hulu,-0.13669074,-0.037607465,5
contradictory,-0.25702283,0.11268101,5
achievement,-0.11963018,-0.032081217,5
davematt,-0.1974039,-0.0018816689,5
westjournalism,-0.25160974,0.019909678,5
assess,-0.26477468,0.13495322,5
junogsp,-0.0642338,0.12616086,5
formidable,-0.05423981,0.015636444,5
chrissy,-0.1878372,-0.05900402,5
assasination,-0.23088662,0.14001161,5
donmcgahn,0.04808166,0.08365405,5
mzhem,-0.14942278,-0.07287494,5
careless,-0.17144787,0.12905562,5
dazzling,-0.050121404,0.010349451,5
econom,-0.30432725,-0.105569474,5
cdgt,-0.24980026,-0.0024776086,5
